date,content
17/04/2020,"('quarantine', 97)
('people', 46)
('trump', 43)
('mask', 38)
('#covid_19', 26)
('it’s', 24)
('#quarantine', 23)
('i’m', 22)
('#covid19', 20)
('day', 18)
('it.', 14)
('face', 13)
('china', 13)
('love', 13)
('quarantine.', 12)
('help', 11)
('fuck', 11)
('open', 11)
('great', 11)
('stay', 10)
"
18/04/2020,"('quarantine', 128)
('mask', 49)
('people', 43)
('it’s', 38)
('i’m', 32)
('trump', 20)
('#quarantine', 20)
('wear', 18)
('i’ve', 17)
('day', 15)
('good', 14)
('wearing', 14)
('life', 12)
('stay', 12)
('local', 11)
('@realdonaldtrump', 11)
('work', 11)
('money', 11)
('working', 11)
('vaccine', 10)
"
19/04/2020,"('quarantine', 116)
('people', 39)
('#covid19', 39)
('trump', 35)
('mask', 33)
('it’s', 28)
('i’m', 26)
('good', 20)
('#trumppressconference', 19)
('#trumppressconf', 18)
('#coronavirusupdates', 16)
('@realdonaldtrump', 16)
('can’t', 16)
('i’ve', 15)
('#quarantine', 15)
('best', 14)
('watching', 14)
('quarantine.', 14)
('wearing', 12)
('face', 11)
"
20/04/2020,"('quarantine', 99)
('people', 52)
('mask', 42)
('i’m', 35)
('it’s', 24)
('day', 21)
('#covid19', 19)
('stay', 17)
('work', 16)
('wear', 15)
('cases', 14)
('today', 14)
('help', 14)
('#quarantine', 13)
('family', 13)
('days', 11)
('can’t', 11)
('wearing', 11)
('great', 10)
('2', 10)
"
21/04/2020,"('quarantine', 114)
('mask', 40)
('people', 38)
('i’m', 28)
('help', 27)
('trump', 20)
('day', 19)
('#quarantine', 18)
('it’s', 17)
('stay', 16)
('cases', 16)
('deaths', 14)
('wear', 12)
('#jeffreestarapproved', 12)
('good', 12)
('face', 11)
('work', 11)
('hope', 11)
('feel', 11)
('open', 11)
"
22/04/2020,"('quarantine', 102)
('mask', 47)
('people', 44)
('i’m', 33)
('it’s', 31)
('day', 26)
('trump', 24)
('face', 20)
('vaccine', 16)
('fuck!\nthe', 15)
('#covid19', 13)
('best', 12)
('i’ve', 12)
('well', 11)
('shit', 11)
('challenge', 11)
('love', 11)
('good', 11)
('can’t', 11)
('test', 11)
"
23/04/2020,"('quarantine', 74)
('people', 40)
('mask', 25)
('kill', 24)
('it’s', 22)
('#covid19', 20)
('disinfectant', 20)
('i’m', 20)
('trump', 19)
('day', 17)
('open', 16)
('work', 15)
('#quarantine', 15)
('that’s', 14)
('help', 13)
('#covid_19', 12)
('it.', 12)
('inject', 12)
('house', 12)
('injecting', 12)
"
24/04/2020,"('quarantine', 94)
('people', 40)
('i’m', 33)
('mask', 30)
('day', 24)
('trump', 22)
('@realdonaldtrump', 18)
('quarantine.', 16)
('#covid_19', 16)
('#quarantine', 15)
('#covid19', 14)
('good', 14)
('it’s', 14)
('wear', 13)
('i’ve', 13)
('living', 13)
('help', 13)
('wearing', 13)
('work', 12)
('life', 12)
"
25/04/2020,"('quarantine', 124)
('mask', 41)
('people', 37)
('i’m', 30)
('#covid_19', 25)
('@realdonaldtrump', 24)
('it’s', 23)
('day', 20)
('#quarantine', 20)
('today', 18)
('face', 17)
('love', 14)
('safe', 14)
('i’ve', 14)
('stay', 13)
('better', 12)
('wearing', 12)
('things', 12)
('#covid19', 11)
('good', 11)
"
26/04/2020,"('quarantine', 129)
('mask', 39)
('#covid_19', 36)
('people', 31)
('i’m', 29)
('it’s', 24)
('6', 18)
('#quarantine', 17)
('year', 17)
('i’ve', 17)
('trump', 17)
('good', 16)
('day', 16)
('2020', 15)
('@realdonaldtrump', 15)
('stay', 15)
('season', 13)
('cancelled', 13)
('help', 13)
('hope', 12)
"
27/04/2020,"('quarantine', 117)
('mask', 42)
('people', 36)
('i’m', 32)
('day', 22)
('bracket', 16)
('#quarantine', 14)
('it’s', 13)
('care', 13)
('wearing', 13)
('stay', 12)
('wear', 12)
('2', 12)
('face', 12)
('hope', 12)
('can’t', 11)
('quarantine.', 11)
('#covid19', 11)
('i’ve', 11)
('social', 10)
"
28/04/2020,"('quarantine', 88)
('mask', 71)
('wearing', 29)
('i’m', 27)
('wear', 26)
('people', 24)
('mask.', 23)
('it’s', 22)
('pence', 22)
('@vp', 20)
('#quarantine', 17)
('i’ve', 16)
('#covid19', 16)
('trump', 15)
('face', 13)
('deaths', 12)
('day', 12)
('test', 10)
('making', 10)
('thought', 10)
"
29/04/2020,"('quarantine', 101)
('mask', 45)
('people', 44)
('i’m', 27)
('day', 25)
('it’s', 25)
('#covid_19', 21)
('can’t', 20)
('trump', 15)
('care', 14)
('i’ve', 14)
('wear', 14)
('live', 13)
('quarantine.', 13)
('deaths', 12)
('wearing', 12)
('help', 11)
('work', 11)
('wait', 10)
('year', 10)
"
30/04/2020,"('quarantine', 107)
('mask', 52)
('i’m', 48)
('people', 38)
('it’s', 25)
('day', 22)
('i’ve', 19)
('#quarantine', 17)
('wear', 16)
('trump', 16)
('help', 14)
('wearing', 14)
('#covid19', 14)
('stay', 14)
('good', 13)
('pandemic', 13)
('live', 12)
('quarantine.', 12)
('work', 11)
('well', 11)
"
01/05/2020,"('quarantine', 95)
('mask', 42)
('people', 38)
('day', 31)
('it’s', 30)
('i’m', 22)
('#covid__19', 18)
('#quarantine', 17)
('cases', 16)
('wearing', 16)
('wear', 16)
('trump', 15)
('house', 15)
('can’t', 14)
('fauci', 13)
('love', 13)
('good', 13)
('making', 12)
('#covid_19', 12)
('spread', 11)
"
02/05/2020,"('quarantine', 121)
('mask', 69)
('people', 35)
('i’m', 34)
('day', 28)
('it’s', 27)
('wearing', 22)
('#quarantine', 14)
('wear', 14)
('good', 13)
('#covid19', 13)
('•', 12)
('trump', 12)
('work', 11)
('can’t', 11)
('@realdonaldtrump', 11)
('face', 11)
('vaccine', 10)
('happy', 10)
('great', 10)
"
03/05/2020,"('quarantine', 94)
('mask', 64)
('people', 60)
('it’s', 33)
('i’m', 32)
('vaccine', 26)
('day', 24)
('trump', 22)
('wear', 21)
('wearing', 20)
('it.', 15)
('#quarantine', 15)
('work', 14)
('@realdonaldtrump', 14)
('stay', 13)
('working', 13)
('live', 12)
('today', 11)
('mask.', 11)
('great', 11)
"
04/05/2020,"('quarantine', 90)
('mask', 67)
('it’s', 36)
('people', 30)
('trump', 29)
('wear', 28)
('i’m', 25)
('@realdonaldtrump', 20)
('#covid19', 17)
('face', 17)
('wearing', 17)
('day', 16)
('vaccine', 12)
('i’ve', 12)
('today', 12)
('week', 12)
('good', 11)
('gonna', 11)
('20200504:', 11)
(':', 11)
"
05/05/2020,"('quarantine', 88)
('mask', 66)
('people', 41)
('i’m', 32)
('cinco', 26)
('wearing', 26)
('it’s', 24)
('wear', 19)
('#quarantine', 16)
('#covid19', 15)
('happy', 13)
('can’t', 13)
('work', 12)
('you’re', 12)
('mayo', 12)
('mask.', 12)
('love', 11)
('lost', 11)
('trump', 11)
('vaccine', 11)
"
06/05/2020,"('quarantine', 83)
('mask', 67)
('people', 37)
('i’m', 30)
('day', 22)
('wear', 20)
('it’s', 20)
('trump', 18)
('wearing', 16)
('#covid19', 15)
('stay', 14)
('days', 14)
('cases', 13)
('vaccine', 13)
('it.', 12)
('work', 12)
('#quarantine', 12)
('mask.', 12)
('health', 12)
('can’t', 11)
"
07/05/2020,"('quarantine', 89)
('mask', 63)
('people', 25)
('i’m', 24)
('wear', 23)
('it’s', 19)
('mask.', 16)
('wearing', 15)
('#covid_19', 14)
('work', 14)
('california', 13)
('good', 13)
('trump', 12)
('day', 12)
('community', 12)
('#quarantine', 12)
('hope', 12)
('face', 11)
('we’re', 11)
('feel', 11)
"
08/05/2020,"('quarantine', 98)
('mask', 74)
('it’s', 35)
('people', 34)
('wearing', 33)
('#covid19', 28)
('i’m', 24)
('trump', 24)
('wear', 24)
('day', 24)
('face', 22)
('#quarantine', 17)
('house', 16)
('white', 15)
('it.', 13)
('good', 13)
('mask.', 13)
('2', 12)
('things', 11)
('vaccine', 10)
"
09/05/2020,"('quarantine', 91)
('mask', 68)
('people', 45)
('i’m', 33)
('it’s', 27)
('wear', 24)
('wearing', 22)
('day', 21)
('trump', 17)
('tested', 14)
('#covid_19', 14)
('#covid19', 14)
('house', 13)
('3', 13)
('good', 12)
('making', 12)
('masks', 12)
('#quarantine', 12)
('stay', 12)
('positive', 11)
"
10/05/2020,"('quarantine', 84)
('mask', 60)
('day', 45)
('people', 40)
('it’s', 33)
('wear', 31)
('wearing', 27)
('backlash', 24)
('korean', 24)
('focus', 24)
('club', 24)
('homophobic', 23)
('sparked', 23)
('gay', 23)
('trump', 22)
('mother’s', 21)
('@realdonaldtrump', 20)
('quarantine.', 17)
('i’m', 17)
('white', 15)
"
11/05/2020,"('quarantine', 91)
('mask', 68)
('people', 43)
('i’m', 32)
('it’s', 28)
('wear', 24)
('wearing', 20)
('it.', 20)
('trump', 18)
('love', 18)
('i’ve', 14)
('recovery', 14)
('pandemic', 13)
('working', 13)
('best', 12)
('day', 12)
('mask,', 11)
('#quarantine', 11)
('face', 11)
('2', 11)
"
12/05/2020,"('quarantine', 77)
('mask', 54)
('people', 45)
('it’s', 29)
('i’m', 27)
('face', 25)
('challenge', 20)
('wearing', 18)
('wear', 17)
('#covid19', 16)
('testing', 15)
('stay', 14)
('trump', 13)
('day', 13)
('country', 13)
('work', 12)
('#billionshieldschallenge', 12)
('#faceshield', 12)
('#exoworldnow', 12)
('quarantine.', 12)
"
13/05/2020,"('mask', 75)
('quarantine', 70)
('people', 44)
('wear', 24)
('it’s', 24)
('wearing', 22)
('trump', 20)
('i’m', 20)
('work', 18)
('#quarantine', 17)
('can’t', 17)
('day', 16)
('face', 15)
('2', 14)
('today', 14)
('working', 13)
('#covid19', 13)
('y’all', 12)
('deaths', 11)
('i’ve', 11)
"
14/05/2020,"('mask', 72)
('quarantine', 70)
('people', 40)
('i’m', 37)
('outbreak', 37)
('deaths', 31)
('wearing', 29)
('trump', 27)
('@realdonaldtrump', 25)
('2', 23)
('it’s', 22)
('face', 19)
('wear', 19)
('dead', 18)
('months', 15)
('#quarantine', 15)
('americans', 13)
('economy', 13)
('mask.', 13)
('obama:\nh1n1', 12)
"
15/05/2020,"('quarantine', 83)
('mask', 73)
('people', 41)
('wear', 35)
('i’m', 31)
('it’s', 26)
('trump', 26)
('vaccine', 23)
('wearing', 21)
('good', 17)
('mask.', 17)
('today', 13)
('great', 13)
('@realdonaldtrump', 13)
('i’ve', 13)
('you’re', 13)
('day', 13)
('#covid19', 12)
('things', 12)
('live', 12)
"
16/05/2020,"('quarantine', 90)
('mask', 74)
('i’m', 36)
('people', 30)
('@realdonaldtrump', 21)
('wearing', 20)
('wear', 18)
('it’s', 17)
('day', 16)
('vaccine', 16)
('open', 14)
('#quarantine', 14)
('stay', 13)
('good', 12)
('you’re', 12)
('mask.', 12)
('face', 11)
('today', 11)
('#covid19', 11)
('news', 11)
"
17/05/2020,"('mask', 87)
('quarantine', 81)
('people', 45)
('wear', 39)
('it’s', 28)
('i’m', 22)
('good', 20)
('wearing', 20)
('day', 20)
('trump', 16)
('vaccine', 14)
('@realdonaldtrump', 13)
('quarantine.', 13)
('masks', 13)
('2', 13)
('person', 12)
('that’s', 12)
('stay', 11)
('can’t', 10)
('today', 10)
"
18/05/2020,"('mask', 76)
('quarantine', 73)
('wear', 37)
('i’m', 31)
('people', 30)
('trump', 29)
('wearing', 27)
('it’s', 24)
('#covid19', 20)
('drug', 17)
('mask.', 17)
('@realdonaldtrump', 16)
('2020', 13)
('season', 13)
('#covid_19', 13)
('vaccine', 12)
('cancelled', 12)
('!', 12)
('face', 12)
('day', 12)
"
19/05/2020,"('mask', 84)
('quarantine', 77)
('wear', 42)
('people', 35)
('i’m', 31)
('it’s', 26)
('mask.', 20)
('good', 19)
('wearing', 19)
('i’ve', 19)
('day', 17)
('face', 17)
('work', 14)
('today', 13)
('can’t', 12)
('shit', 12)
('stay', 12)
('#covid19', 11)
('you’re', 11)
('better', 11)
"
20/05/2020,"('mask', 106)
('quarantine', 64)
('people', 39)
('wear', 36)
('i’m', 31)
('it’s', 28)
('wearing', 27)
('#covid_19', 16)
('work', 15)
('feel', 15)
('day', 14)
('stay', 14)
('well', 13)
('mask.', 13)
('face', 12)
('trump', 11)
('that’s', 11)
('today', 11)
('risk', 11)
('#quarantine', 11)
"
21/05/2020,"('mask', 96)
('quarantine', 63)
('wear', 53)
('wearing', 32)
('people', 31)
('it’s', 27)
('challenge', 27)
('mask.', 26)
('face', 26)
('#billionshieldschallenge', 23)
('#faceshield', 23)
(')', 23)
('i’m', 22)
('trump', 21)
('#covid_19', 19)
('#coronavirus!', 19)
('bottles', 19)
('recycle', 17)
('empty', 17)
('soda', 17)
"
22/05/2020,"('mask', 79)
('quarantine', 72)
('people', 48)
('it’s', 27)
('i’m', 26)
('face', 23)
('day', 22)
('good', 21)
('trump', 20)
('@realdonaldtrump', 18)
('wearing', 18)
('wear', 17)
('challenge', 16)
('dead', 14)
('mask.', 14)
('i’ve', 14)
('masks', 13)
('support', 13)
('#billionshieldschallenge', 12)
('#faceshield', 12)
"
23/05/2020,"('mask', 93)
('quarantine', 74)
('wearing', 36)
('people', 36)
('it’s', 32)
('wear', 32)
('i’m', 29)
('day', 23)
('@realdonaldtrump', 19)
('face', 16)
('good', 16)
('americans', 13)
('#covid19', 12)
('love', 12)
('making', 12)
('trump', 11)
('i’ve', 11)
('help', 11)
('lot', 11)
('work', 10)
"
24/05/2020,"('mask', 120)
('quarantine', 66)
('people', 60)
('wear', 57)
('it’s', 33)
('wearing', 30)
('i’m', 29)
('day', 24)
('face', 21)
('social', 15)
('mask.', 14)
('great', 11)
('@realdonaldtrump', 11)
('good', 11)
('mask,', 11)
('can’t', 11)
('2', 11)
('trump', 11)
('live', 10)
('vaccine', 10)
"
25/05/2020,"('mask', 135)
('quarantine', 60)
('wearing', 59)
('people', 47)
('it’s', 44)
('wear', 41)
('@brithume', 39)
('mask.', 30)
('day', 27)
('@realdonaldtrump', 23)
('trump', 22)
('memorial', 21)
('i’m', 19)
('good', 17)
('biden', 16)
('you’re', 14)
('face', 12)
('love', 12)
('today', 12)
('doesn’t', 11)
"
26/05/2020,"('mask', 118)
('quarantine', 53)
('wear', 52)
('wearing', 46)
('people', 46)
('i’m', 36)
('it’s', 33)
('mask.', 24)
('@realdonaldtrump', 24)
('work', 19)
('trump', 18)
('good', 18)
('day', 15)
('standup', 14)
('culture\n\nhttps://t.co/ljnirzvhig', 14)
('comdey', 13)
('face', 13)
('social', 12)
('masks', 11)
('health', 11)
"
27/05/2020,"('mask', 95)
('quarantine', 62)
('people', 57)
('wear', 39)
('it’s', 32)
('i’m', 30)
('wearing', 25)
('trump', 18)
('can’t', 18)
('@realdonaldtrump', 17)
('mask.', 16)
('day', 16)
('#covid19', 16)
('pandemic', 15)
('masks', 15)
('death', 15)
('today', 15)
('died', 14)
('deaths', 14)
('love', 14)
"
28/05/2020,"('mask', 87)
('quarantine', 38)
('people', 34)
('wear', 32)
('wearing', 23)
('it’s', 22)
('i’m', 21)
('trump', 21)
('face', 21)
('challenge', 20)
('mask.', 20)
('@realdonaldtrump', 16)
('#billionshieldschallenge', 15)
('#faceshield', 15)
('$', 15)
('masks', 15)
('stay', 14)
('#covid19', 14)
('today', 13)
('deaths', 13)
"
29/05/2020,"('mask', 83)
('people', 42)
('quarantine', 37)
('it’s', 31)
('wearing', 26)
('i’m', 23)
('good', 22)
('wear', 22)
('@realdonaldtrump', 16)
('cases', 15)
('masks', 14)
('day', 14)
('#quarantine', 14)
('#covid19', 13)
('trump', 13)
('face', 13)
('care', 13)
('help', 12)
('2', 12)
('mask.', 11)
"
30/05/2020,"('mask', 77)
('people', 56)
('i’m', 33)
('quarantine', 33)
('wear', 25)
('it’s', 21)
('protests', 18)
('wearing', 16)
('#covid19', 14)
('black', 13)
('high', 12)
('spread', 12)
('good', 12)
('2', 12)
('stay', 11)
('positive', 11)
('shit', 11)
('work', 10)
('better', 10)
('face', 10)
"
31/05/2020,"('people', 59)
('mask', 52)
('quarantine', 48)
('it’s', 29)
('i’m', 25)
('trump', 23)
('wear', 20)
('stay', 18)
('#covid19', 17)
('curfew', 15)
('@realdonaldtrump', 15)
('protest', 15)
('black', 13)
('riots', 13)
('protests', 13)
('community', 12)
('great', 12)
('days', 12)
('lives', 12)
('social', 11)
"
01/06/2020,"('mask', 72)
('people', 54)
('it’s', 35)
('trump', 33)
('quarantine', 31)
('@realdonaldtrump', 21)
('stay', 20)
('protest', 19)
('curfew', 18)
('wear', 18)
('i’m', 17)
('martial', 16)
('law', 16)
('good', 16)
('can’t', 16)
('wearing', 16)
('you’re', 16)
('black', 15)
('fuck', 15)
('mask.', 15)
"
02/06/2020,"('mask', 58)
('people', 40)
('trump', 28)
('quarantine', 25)
('wear', 23)
('it’s', 21)
('12pm', 20)
('@realdonaldtrump', 20)
('i’m', 18)
('work', 16)
('protest', 15)
('2', 15)
('cases', 15)
('mask.', 15)
('health', 14)
('june', 14)
('fighting', 13)
('racism', 13)
('social', 13)
('wearing', 12)
"
03/06/2020,"('mask', 76)
('people', 34)
('quarantine', 32)
('i’m', 20)
('day', 20)
('good', 18)
('cases', 17)
('it’s', 17)
('wearing', 16)
('face', 16)
('wear', 16)
('today', 15)
('protests', 15)
('work', 15)
('#covid_19', 14)
('social', 13)
('trump', 13)
('deaths', 12)
('protest', 12)
('health', 12)
"
04/06/2020,"('mask', 58)
('people', 42)
('quarantine', 33)
('it’s', 28)
('wear', 24)
('cases', 21)
('@realdonaldtrump', 19)
('wearing', 19)
('i’m', 18)
('health', 16)
('day', 14)
('worse', 14)
('forgotten', 14)
('today', 13)
('infected..', 13)
('pandemic', 13)
('#covid_19', 12)
('deaths', 12)
('\nprotesters', 12)
('⭐', 12)
"
05/06/2020,"('mask', 68)
('people', 43)
('quarantine', 34)
('i’m', 28)
('cases', 26)
('it’s', 23)
('wear', 22)
('can’t', 17)
('face', 17)
('day', 15)
('social', 15)
('mask.', 14)
('trump', 14)
('wearing', 13)
('health', 13)
('open', 12)
('work', 12)
('@realdonaldtrump', 12)
('black', 12)
('shit', 12)
"
06/06/2020,"('mask', 96)
('people', 55)
('wear', 42)
('quarantine', 41)
('wearing', 31)
('it’s', 26)
('i’m', 20)
('cases', 17)
('didn’t', 16)
('protests', 16)
('trump', 16)
('police', 15)
('health', 15)
('@realdonaldtrump', 12)
('mask.', 12)
('masks', 12)
('face', 12)
('5g', 12)
('can’t', 11)
('testing', 11)
"
07/06/2020,"('mask', 86)
('quarantine', 52)
('people', 50)
('wearing', 36)
('it’s', 30)
('wear', 28)
('pandemic', 28)
('@realdonaldtrump', 27)
('floyd', 24)
('great', 24)
('i’m', 24)
('cases', 20)
('social', 18)
('good', 18)
('masks', 16)
('2', 16)
('mask.', 16)
('family', 15)
('george', 14)
('i’ve', 14)
"
08/06/2020,"('mask', 84)
('people', 39)
('quarantine', 38)
('wearing', 32)
('i’m', 25)
('it’s', 23)
('wear', 23)
('cases', 18)
('social', 17)
('day', 17)
('good', 17)
('today', 16)
('work', 15)
('#covid19', 14)
('quarantine.', 14)
('•', 14)
('@realdonaldtrump', 12)
('masks', 12)
('face', 12)
('spread', 12)
"
09/06/2020,"('mask', 76)
('quarantine', 41)
('people', 37)
('wearing', 27)
('cases', 23)
('wear', 22)
('i’m', 19)
('it’s', 18)
('#covid__19', 18)
('can’t', 17)
('today', 15)
('2', 15)
('health', 14)
('social', 13)
('day', 13)
('good', 13)
('face', 12)
('june', 11)
('week', 11)
('masks', 11)
"
10/06/2020,"('mask', 79)
('quarantine', 46)
('people', 41)
('i’m', 31)
('wear', 30)
('it’s', 29)
('wearing', 22)
('social', 16)
('#covid__19', 16)
('trump', 16)
('cases', 16)
('#covid19', 15)
('face', 15)
('day', 15)
('mask.', 15)
('can’t', 14)
('work', 13)
('good', 13)
('school', 13)
('making', 12)
"
11/06/2020,"('mask', 67)
('wear', 37)
('people', 33)
('it’s', 31)
('quarantine', 31)
('wearing', 29)
('trump', 27)
('cases', 25)
('mask.', 21)
('i’m', 20)
('rally', 18)
('work', 17)
('help', 14)
('can’t', 13)
('black', 13)
('face', 13)
('protests', 12)
('good', 12)
('sue', 11)
('health', 11)
"
12/06/2020,"('mask', 87)
('people', 46)
('quarantine', 39)
('wear', 30)
('it’s', 29)
('wearing', 28)
('cases', 28)
('masks', 20)
('mask.', 19)
('trump', 18)
('face', 16)
('i’m', 16)
('stay', 16)
('day', 13)
('today', 12)
('good', 12)
('open', 11)
('shit', 11)
('social', 11)
('2', 11)
"
13/06/2020,"('mask', 117)
('people', 64)
('wear', 42)
('wearing', 40)
('it’s', 36)
('quarantine', 27)
('i’m', 24)
('social', 21)
('mask.', 19)
('cases', 16)
('distancing', 15)
('mask,', 15)
('day', 14)
('y’all', 13)
('masks', 13)
('that’s', 13)
('help', 11)
('can’t', 11)
('vaccine', 11)
('good', 10)
"
14/06/2020,"('mask', 101)
('wear', 44)
('people', 44)
('quarantine', 43)
('wearing', 40)
('it’s', 26)
('mask.', 25)
('i’m', 25)
('face', 17)
('vaccine', 17)
('cases', 16)
('#covid19', 16)
('social', 15)
('can’t', 15)
('i’ve', 13)
('family', 13)
('you’re', 12)
('today', 11)
('it.', 11)
('months', 11)
"
15/06/2020,"('mask', 103)
('people', 52)
('wear', 35)
('quarantine', 34)
('i’m', 32)
('it’s', 30)
('cases', 30)
('wearing', 26)
(':)', 20)
('positive', 18)
('can’t', 15)
('face', 15)
('work', 14)
('day', 14)
('safe', 14)
('•', 14)
('masks', 13)
('mask.', 13)
('stay', 13)
('trump', 13)
"
16/06/2020,"('mask', 117)
('people', 58)
('wear', 43)
('wearing', 38)
('i’m', 33)
('quarantine', 31)
('cases', 26)
('it’s', 24)
('masks', 19)
('i’ve', 19)
('vaccine', 18)
('😷', 15)
('#covid_19', 15)
('trump', 14)
('public', 14)
('mask.', 13)
('stay', 12)
('good', 12)
('day', 12)
('days', 11)
"
17/06/2020,"('mask', 113)
('wear', 65)
('people', 59)
('wearing', 38)
('stay', 31)
('quarantine', 31)
('safe', 31)
('mask.', 31)
('it’s', 25)
('face', 24)
('wonderful', 22)
('music', 22)
('masses', 22)
('🎻🎸🎺🎷🥁#blm.', 22)
('blessed.', 22)
('–', 22)
('#soundhound', 22)
('good', 20)
('masks', 19)
('cases', 18)
"
18/06/2020,"('mask', 143)
('wear', 79)
('people', 60)
('it’s', 40)
('wearing', 39)
('quarantine', 31)
('i’m', 31)
('cases', 30)
('masks', 24)
('mask.', 21)
('day', 19)
('face', 16)
('good', 15)
('public', 14)
('today', 13)
('2', 13)
('work', 13)
('social', 12)
('stay', 12)
('health', 12)
"
19/06/2020,"('mask', 127)
('wear', 66)
('people', 59)
('wearing', 42)
('mask.', 33)
('cases', 32)
('it’s', 31)
('quarantine', 29)
('@realdonaldtrump', 23)
('positive', 23)
('trump', 21)
('masks', 21)
('i’m', 19)
('face', 16)
('stay', 16)
('#covid19', 15)
('days', 15)
('tested', 13)
('test', 13)
('spread', 12)
"
20/06/2020,"('mask', 102)
('people', 62)
('trump', 55)
('wear', 52)
('rally', 35)
('wearing', 35)
('@realdonaldtrump', 32)
('quarantine', 25)
('it’s', 25)
('tulsa', 24)
('mask.', 23)
('positive', 20)
('spread', 20)
('masks', 20)
('cases', 18)
('i’m', 17)
('social', 17)
('campaign', 16)
('mask,', 15)
('stay', 13)
"
21/06/2020,"('mask', 124)
('people', 69)
('wear', 57)
('wearing', 41)
('i’m', 39)
('quarantine', 32)
('it’s', 29)
('trump', 21)
('health', 19)
('testing', 18)
('day', 17)
('mask.', 17)
('cases', 16)
('today', 15)
('positive', 15)
('love', 14)
('face', 14)
('i’ve', 14)
('deaths', 14)
('can’t', 13)
"
22/06/2020,"('mask', 121)
('wear', 61)
('people', 58)
('i’m', 38)
('wearing', 35)
('quarantine', 29)
('it’s', 26)
('@realdonaldtrump', 24)
('mask.', 21)
('cases', 20)
('🔹️', 17)
('face', 16)
('day', 15)
('trump', 15)
('@foxnews', 14)
('work', 14)
('#covid19', 11)
('vaccine', 11)
('masks', 11)
('year', 11)
"
